case_id,mode,group,seed_cluster,cleared_count,source_count,complete,error,exit_reason,average_clear_time_s,total_virtual_time_s,distance_m,requests,clear_failures,program_runtime_s
LOCAL-final-q3-minimum_radius-592219885,3,minimum_radius,592219885,10,10,True,,user_exit,280.9161337,2809.161337,10355.806670989268,130,6,0.017409457941539586
LOCAL-final-q3-minimum_radius-111580228,3,minimum_radius,111580228,16,16,True,,user_exit,217.798920125,3484.782722,13713.913589865446,133,8,0.044031750061549246
LOCAL-final-q3-minimum_radius-2091049286,3,minimum_radius,2091049286,11,11,True,,user_exit,266.32852036363636,2929.613724,10828.068622015773,135,6,0.03548745799344033
LOCAL-final-q3-minimum_radius-386139834,3,minimum_radius,386139834,13,13,True,,user_exit,269.4622899230769,3503.009769,13985.0488521099,127,9,0.02881099993828684
LOCAL-final-q3-minimum_radius-1331042499,3,minimum_radius,1331042499,16,16,True,,user_exit,190.5272325625,3048.435721,11477.17859786842,134,6,0.04252741695381701
LOCAL-final-q3-minimum_radius-664088901,3,minimum_radius,664088901,14,14,True,,user_exit,229.00232407142857,3206.032537,12550.162679068611,123,4,0.03278958308510482
LOCAL-final-q3-minimum_radius-452356889,3,minimum_radius,452356889,12,12,True,,user_exit,284.1818715,3410.182458,12945.912277151883,147,11,0.03222566703334451
LOCAL-final-q3-minimum_radius-216561149,3,minimum_radius,216561149,16,16,True,,user_exit,191.0362283125,3056.579653,11892.898266311946,121,5,0.04008712503127754
LOCAL-final-q3-minimum_radius-1241886667,3,minimum_radius,1241886667,11,11,True,,user_exit,268.8082569090909,2956.890826,10844.454129651092,138,5,0.030359875061549246
LOCAL-final-q3-minimum_radius-1425472630,3,minimum_radius,1425472630,15,15,True,,user_exit,202.99542406666666,3044.931361,11379.656806944675,137,8,0.020982834044843912
LOCAL-final-q3-minimum_radius-741135766,3,minimum_radius,741135766,12,12,True,,user_exit,258.4118701666667,3100.942442,11394.712203598276,147,10,0.03251350007485598
LOCAL-final-q3-minimum_radius-1912954398,3,minimum_radius,1912954398,12,12,True,,user_exit,254.3351051666667,3052.021262,11420.106316929849,136,7,0.04007716604974121
LOCAL-final-q3-minimum_radius-1660585880,3,minimum_radius,1660585880,15,15,True,,user_exit,222.12991913333332,3331.948787,12804.743939835593,138,9,0.03303016710560769
LOCAL-final-q3-minimum_radius-184337646,3,minimum_radius,184337646,10,10,True,,user_exit,315.60632999999996,3156.0633,11925.316488914636,138,10,0.020641249953769147
LOCAL-final-q3-minimum_radius-1864677274,3,minimum_radius,1864677274,15,15,True,,user_exit,202.826883,3042.403245,11797.01622723017,122,6,0.01885145902633667
LOCAL-final-q3-minimum_radius-901350543,3,minimum_radius,901350543,14,14,True,,user_exit,253.01129985714286,3542.158198,13820.790993063922,140,10,0.04138279194012284
LOCAL-final-q3-minimum_radius-2065443913,3,minimum_radius,2065443913,11,11,True,,user_exit,288.9576316363636,3178.533948,11787.669727171038,144,5,0.02632800000719726
LOCAL-final-q3-minimum_radius-107132760,3,minimum_radius,107132760,10,10,True,,user_exit,283.944529,2839.44529,10207.226464306892,140,5,0.01693208294454962
LOCAL-final-q3-minimum_radius-1286352824,3,minimum_radius,1286352824,13,13,True,,user_exit,266.66356269230766,3466.626315,13758.131583964196,128,8,0.03135262499563396
LOCAL-final-q3-minimum_radius-1181757361,3,minimum_radius,1181757361,16,16,True,,user_exit,199.315223,3189.043568,12565.217837826609,120,4,0.04360104096122086
LOCAL-final-q3-minimum_radius-1892892112,3,minimum_radius,1892892112,13,13,True,,user_exit,240.72962476923078,3129.485122,11847.425612566216,136,9,0.03315995796583593
LOCAL-final-q3-minimum_radius-1503173587,3,minimum_radius,1503173587,12,12,True,,user_exit,262.4482590833333,3149.379109,11861.895543302457,136,4,0.021801625029183924
LOCAL-final-q3-minimum_radius-652370379,3,minimum_radius,652370379,11,11,True,,user_exit,291.2727156363636,3203.999872,12189.999342941566,137,9,0.026082125026732683
LOCAL-final-q3-minimum_radius-437280008,3,minimum_radius,437280008,12,12,True,,user_exit,267.48836275,3209.860353,12259.301757152773,134,6,0.02148816699627787
LOCAL-final-q3-minimum_radius-313632295,3,minimum_radius,313632295,13,13,True,,user_exit,229.7278836153846,2986.462487,11157.312432734607,135,9,0.015344667015597224
LOCAL-final-q3-minimum_radius-172270328,3,minimum_radius,172270328,16,16,True,,user_exit,217.53560925,3480.569748,13482.848730340484,138,4,0.036172541906125844
LOCAL-final-q3-minimum_radius-1232184224,3,minimum_radius,1232184224,15,15,True,,user_exit,220.83826153333334,3312.573923,12452.869625920463,147,9,0.041875624912790954
LOCAL-final-q3-minimum_radius-304852580,3,minimum_radius,304852580,10,10,True,,user_exit,274.9192547,2749.192547,9985.962747278369,132,5,0.014104707981459796
LOCAL-final-q3-minimum_radius-479631008,3,minimum_radius,479631008,15,15,True,,user_exit,199.2379966,2988.569949,11427.849753807934,123,2,0.031087416922673583
LOCAL-final-q3-exactly10_sources-542637487,3,exactly10_sources,542637487,10,10,True,,user_exit,249.7798386,2497.798386,9033.991930998787,120,1,0.018144041998311877
LOCAL-final-q3-exactly10_sources-379721249,3,exactly10_sources,379721249,10,10,True,,user_exit,277.2709639,2772.709639,9658.548194266654,146,3,0.034371540998108685
LOCAL-final-q3-exactly10_sources-138718803,3,exactly10_sources,138718803,10,10,True,,user_exit,270.1820671,2701.820671,9859.103370691162,128,4,0.027400542050600052
LOCAL-final-q3-exactly10_sources-706083910,3,exactly10_sources,706083910,10,10,True,,user_exit,290.847211,2908.47211,10837.360539247135,129,3,0.02326491696294397
LOCAL-final-q3-exactly10_sources-1589673444,3,exactly10_sources,1589673444,10,10,True,,user_exit,261.4632593,2614.632593,9453.162957874185,126,2,0.016341208014637232
LOCAL-final-q3-exactly10_sources-1318552240,3,exactly10_sources,1318552240,10,10,True,,user_exit,284.2561597,2842.561597,10212.80798081832,139,3,0.02626354095991701
LOCAL-final-q3-exactly10_sources-1920603491,3,exactly10_sources,1920603491,10,10,True,,user_exit,265.0314832,2650.314832,9561.574156599632,129,3,0.013278166996315122
LOCAL-final-q3-exactly10_sources-660545497,3,exactly10_sources,660545497,10,10,True,,user_exit,268.1556174,2681.556174,9772.780871070538,129,7,0.017999749979935586
LOCAL-final-q3-exactly10_sources-585073781,3,exactly10_sources,585073781,10,10,True,,user_exit,261.5456828,2615.456828,9382.284128990368,128,1,0.018151416908949614
LOCAL-final-q3-exactly10_sources-1409103709,3,exactly10_sources,1409103709,10,10,True,,user_exit,247.13295090000003,2471.329509,8846.647546735507,123,4,0.01687270903494209
LOCAL-final-q3-exactly10_sources-1472757889,3,exactly10_sources,1472757889,10,10,True,,user_exit,303.7836987,3037.836987,11414.184921898073,132,3,0.02310254203621298
LOCAL-final-q3-exactly10_sources-1822718464,3,exactly10_sources,1822718464,10,10,True,,user_exit,280.886983,2808.86983,10324.349148780004,130,3,0.026784333982504904
LOCAL-final-q3-exactly10_sources-1345464915,3,exactly10_sources,1345464915,10,10,True,,user_exit,283.6864564,2836.864564,10494.322825683243,129,4,0.017379167024046183
LOCAL-final-q3-exactly10_sources-1296697544,3,exactly10_sources,1296697544,10,10,True,,user_exit,287.746994,2877.46994,10632.349693844206,131,2,0.021349749993532896
LOCAL-final-q3-exactly10_sources-1324213427,3,exactly10_sources,1324213427,10,10,True,,user_exit,300.3832425,3003.832425,11309.162120666035,130,4,0.03476283303461969
LOCAL-final-q3-exactly10_sources-596427591,3,exactly10_sources,596427591,10,10,True,,user_exit,280.31336139999996,2803.133614,10245.668065926397,131,2,0.02223087497986853
LOCAL-final-q3-exactly10_sources-542945113,3,exactly10_sources,542945113,10,10,True,,user_exit,288.7843864,2887.843864,10394.219325733873,143,8,0.025505166966468096
LOCAL-final-q3-exactly10_sources-767893562,3,exactly10_sources,767893562,10,10,True,,user_exit,298.22718829999997,2982.271883,11086.359418283217,136,9,0.03187383303884417
LOCAL-final-q3-exactly10_sources-1077061507,3,exactly10_sources,1077061507,10,10,True,,user_exit,297.4751602,2974.751602,11023.758006699727,135,5,0.02384154195897281
LOCAL-final-q3-exactly10_sources-497013704,3,exactly10_sources,497013704,10,10,True,,user_exit,266.17431350000004,2661.743135,9633.715671530072,129,4,0.025141332997009158
LOCAL-final-q3-exactly10_sources-1740675741,3,exactly10_sources,1740675741,10,10,True,,user_exit,252.7309358,2527.309358,8996.546784079002,128,5,0.016005749930627644
LOCAL-final-q3-exactly10_sources-1274393902,3,exactly10_sources,1274393902,10,10,True,,user_exit,281.7902831,2817.902831,10019.514150947783,144,8,0.028090332983992994
LOCAL-final-q3-exactly10_sources-1234982061,3,exactly10_sources,1234982061,10,10,True,,user_exit,273.45546260000003,2734.554626,9917.77313100208,131,4,0.016472374903969467
LOCAL-final-q3-exactly10_sources-260648872,3,exactly10_sources,260648872,10,10,True,,user_exit,307.2438381,3072.438381,11577.191906758304,137,13,0.02330008300486952
LOCAL-final-q3-exactly10_sources-861686280,3,exactly10_sources,861686280,10,10,True,,user_exit,307.0803095,3070.803095,11339.015479128298,142,7,0.02334829105529934
LOCAL-final-q3-exactly10_sources-1528127779,3,exactly10_sources,1528127779,10,10,True,,user_exit,285.226188,2852.26188,10486.309400851547,133,5,0.031255749985575676
LOCAL-final-q3-exactly10_sources-2142220311,3,exactly10_sources,2142220311,10,10,True,,user_exit,280.1575358,2801.575358,10372.876787684134,128,4,0.0195251670666039
LOCAL-final-q3-exactly10_sources-547927108,3,exactly10_sources,547927108,10,10,True,,user_exit,283.90152090000004,2839.015209,10220.076053921084,139,4,0.028002750012092292
LOCAL-final-q3-exactly10_sources-398370288,3,exactly10_sources,398370288,10,10,True,,user_exit,307.74057120000003,3077.405712,11622.02855161564,132,5,0.027158625074662268
LOCAL-final-q3-exactly10_sources-1518097813,3,exactly10_sources,1518097813,10,10,True,,user_exit,286.52306699999997,2865.23067,10591.15334661414,133,8,0.035597041016444564
LOCAL-final-q3-exactly10_sources-836635060,3,exactly10_sources,836635060,10,10,True,,user_exit,276.9219835,2769.219835,10116.099177614884,130,3,0.030945083941332996
LOCAL-final-q3-exactly10_sources-523802310,3,exactly10_sources,523802310,10,10,True,,user_exit,317.7235464,3177.235464,12181.1773337312,132,8,0.036093082977458835
LOCAL-final-q3-exactly10_sources-662106092,3,exactly10_sources,662106092,10,10,True,,user_exit,301.1566307,3011.566307,11317.831526816002,133,8,0.023626792011782527
LOCAL-final-q3-exactly10_sources-1312614476,3,exactly10_sources,1312614476,10,10,True,,user_exit,284.72460970000003,2847.246097,10386.230479838325,137,8,0.030957375071011484
LOCAL-final-q3-exactly10_sources-1368975556,3,exactly10_sources,1368975556,10,10,True,,user_exit,294.38488590000003,2943.848859,10949.244290973009,133,6,0.0287428330630064
LOCAL-final-q3-exactly10_sources-312083342,3,exactly10_sources,312083342,10,10,True,,user_exit,278.9029861,2789.029861,10415.149307407948,124,4,0.02788245806004852
LOCAL-final-q3-exactly10_sources-2023236244,3,exactly10_sources,2023236244,10,10,True,,user_exit,264.39504969999996,2643.950497,9559.752486582891,127,2,0.021287707961164415
LOCAL-final-q3-exactly10_sources-1997973752,3,exactly10_sources,1997973752,10,10,True,,user_exit,234.3463854,2343.463854,8002.319271109677,130,4,0.01849408308044076
LOCAL-final-q3-exactly10_sources-1748709290,3,exactly10_sources,1748709290,10,10,True,,user_exit,319.96690520000004,3199.669052,12148.345249954193,136,6,0.035970999975688756
LOCAL-final-q3-exactly10_sources-1956250307,3,exactly10_sources,1956250307,10,10,True,,user_exit,288.549395,2885.49395,10637.469750417886,133,5,0.020827375003136694
LOCAL-final-q3-exactly10_sources-453340213,3,exactly10_sources,453340213,10,10,True,,user_exit,299.0145866,2990.145866,11270.729339762513,129,4,0.024550542002543807
LOCAL-final-q3-exactly10_sources-1021894739,3,exactly10_sources,1021894739,10,10,True,,user_exit,282.7976231,2827.976231,10199.881158630777,136,1,0.022361625102348626
LOCAL-final-q3-exactly10_sources-1289676171,3,exactly10_sources,1289676171,10,10,True,,user_exit,274.95150739999997,2749.515074,10152.575368724405,124,0,0.02621708402875811
LOCAL-final-q3-exactly10_sources-1310090657,3,exactly10_sources,1310090657,10,10,True,,user_exit,257.0473442,2570.473442,9387.36720819755,122,4,0.012488292064517736
LOCAL-final-q3-exactly10_sources-1371284377,3,exactly10_sources,1371284377,10,10,True,,user_exit,289.637776,2896.37776,10561.888790559009,138,6,0.03154995804652572
LOCAL-final-q3-exactly10_sources-291895626,3,exactly10_sources,291895626,10,10,True,,user_exit,272.7613906,2727.613906,9913.069534030037,130,4,0.01830470806453377
LOCAL-final-q3-exactly10_sources-1937660034,3,exactly10_sources,1937660034,10,10,True,,user_exit,276.69486440000003,2766.948644,10229.74322174659,126,3,0.01887833292130381
LOCAL-final-q3-exactly10_sources-1751159828,3,exactly10_sources,1751159828,10,10,True,,user_exit,272.48019469999997,2724.801947,9819.009736293505,132,2,0.010879084002226591
LOCAL-final-q3-exactly10_sources-217989136,3,exactly10_sources,217989136,10,10,True,,user_exit,271.50456829999996,2715.045683,10160.228417913428,119,2,0.028044165926985443
LOCAL-final-q3-exactly10_sources-776566696,3,exactly10_sources,776566696,10,10,True,,user_exit,278.2338718,2782.338718,10176.693578108465,130,3,0.020369083038531244
LOCAL-final-q3-exactly10_sources-1905196333,3,exactly10_sources,1905196333,10,10,True,,user_exit,294.1293951,2941.293951,10686.469763587042,142,8,0.018496125005185604
LOCAL-final-q3-exactly10_sources-2089914180,3,exactly10_sources,2089914180,10,10,True,,user_exit,254.6176309,2546.176309,9100.881550627571,126,2,0.019214415922760963
LOCAL-final-q3-exactly10_sources-1727381501,3,exactly10_sources,1727381501,10,10,True,,user_exit,321.7084951,3217.084951,12260.424742472285,136,9,0.034665208077058196
LOCAL-final-q3-exactly10_sources-577352776,3,exactly10_sources,577352776,10,10,True,,user_exit,300.46999040000003,3004.699904,11133.499527518656,140,12,0.030088332947343588
LOCAL-final-q3-exactly10_sources-113672572,3,exactly10_sources,113672572,10,10,True,,user_exit,290.1611123,2901.611123,10778.055606912843,132,7,0.025803749915212393
LOCAL-final-q3-exactly10_sources-944028935,3,exactly10_sources,944028935,10,10,True,,user_exit,301.87312860000003,3018.731286,11313.656439758899,134,8,0.021469290950335562
LOCAL-final-q3-exactly10_sources-1637087785,3,exactly10_sources,1637087785,10,10,True,,user_exit,257.3686464,2573.686464,9323.432315270964,124,3,0.02664091601036489
LOCAL-final-q3-exactly10_sources-2085534289,3,exactly10_sources,2085534289,10,10,True,,user_exit,279.5218381,2795.218381,10091.091897710972,136,4,0.023075332981534302
LOCAL-final-q3-exactly10_sources-1662839802,3,exactly10_sources,1662839802,10,10,True,,user_exit,264.89933179999997,2648.993318,9554.966583864189,131,7,0.03198408288881183
LOCAL-final-q3-exactly10_sources-1207098925,3,exactly10_sources,1207098925,10,10,True,,user_exit,277.0114179,2770.114179,10000.570891811207,133,1,0.02593916596379131
LOCAL-final-q3-exactly10_sources-1015728973,3,exactly10_sources,1015728973,10,10,True,,user_exit,283.8471647,2838.471647,10497.358236506885,131,7,0.01346374989952892
LOCAL-final-q3-exactly10_sources-332451610,3,exactly10_sources,332451610,10,10,True,,user_exit,250.28627649999999,2502.862765,8959.31382344547,125,5,0.01921133405994624
LOCAL-final-q3-exactly10_sources-469013028,3,exactly10_sources,469013028,10,10,True,,user_exit,286.4336034,2864.336034,10431.680165797485,138,7,0.026088165934197605
LOCAL-final-q3-exactly10_sources-1493029357,3,exactly10_sources,1493029357,10,10,True,,user_exit,284.5860838,2845.860838,10214.304209583717,140,4,0.02731554105412215
LOCAL-final-q3-exactly10_sources-1273554888,3,exactly10_sources,1273554888,10,10,True,,user_exit,300.34187529999997,3003.418753,11027.093753882062,140,5,0.02342404203955084
LOCAL-final-q3-exactly10_sources-1170258171,3,exactly10_sources,1170258171,10,10,True,,user_exit,286.8228311,2868.228311,10401.141549860302,139,7,0.029207542072981596
LOCAL-final-q3-exactly10_sources-1449067405,3,exactly10_sources,1449067405,10,10,True,,user_exit,296.6449748,2966.449748,11027.248726822125,136,10,0.02661495900247246
LOCAL-final-q3-exactly10_sources-830379720,3,exactly10_sources,830379720,10,10,True,,user_exit,267.602435,2676.02435,9735.121757514353,131,10,0.016572457971051335
LOCAL-final-q3-exactly10_sources-651432356,3,exactly10_sources,651432356,10,10,True,,user_exit,295.31843050000003,2953.184305,10850.92152487897,136,2,0.02479675004724413
LOCAL-final-q3-exactly10_sources-839760796,3,exactly10_sources,839760796,10,10,True,,user_exit,284.7886027,2847.886027,10594.430146632025,128,5,0.028240667073987424
LOCAL-final-q3-exactly10_sources-609539424,3,exactly10_sources,609539424,10,10,True,,user_exit,298.5706443,2985.706443,11238.53222314197,130,5,0.03692004201002419
LOCAL-final-q3-exactly10_sources-592219885,3,exactly10_sources,592219885,10,10,True,,user_exit,271.6410416,2716.410416,9697.052072006401,137,7,0.01850037497933954
LOCAL-final-q3-exactly10_sources-111580228,3,exactly10_sources,111580228,10,10,True,,user_exit,272.4913272,2724.913272,9789.566357889307,134,3,0.025771957938559353
LOCAL-final-q3-exactly10_sources-2091049286,3,exactly10_sources,2091049286,10,10,True,,user_exit,273.5830566,2735.830566,9739.152825488522,139,7,0.021577124949544668
LOCAL-final-q3-exactly10_sources-386139834,3,exactly10_sources,386139834,10,10,True,,user_exit,307.5912678,3075.912678,11549.56338530114,136,8,0.03218350000679493
LOCAL-final-q3-exactly10_sources-1331042499,3,exactly10_sources,1331042499,10,10,True,,user_exit,269.8418102,2698.418102,9832.090507347963,130,7,0.030019499943591654
LOCAL-final-q3-exactly10_sources-664088901,3,exactly10_sources,664088901,10,10,True,,user_exit,287.3175599,2873.175599,10385.878016574732,141,9,0.027359750005416572
LOCAL-final-q3-exactly10_sources-452356889,3,exactly10_sources,452356889,10,10,True,,user_exit,286.8200623,2868.200623,10626.003103573585,132,8,0.03209587500896305
LOCAL-final-q3-exactly10_sources-216561149,3,exactly10_sources,216561149,10,10,True,,user_exit,323.95110370000003,3239.511037,12212.555181893156,140,6,0.0357797920005396
LOCAL-final-q3-exactly10_sources-1241886667,3,exactly10_sources,1241886667,10,10,True,,user_exit,292.4394709,2924.394709,10736.973547215384,136,5,0.027345166075974703
LOCAL-final-q3-exactly10_sources-1425472630,3,exactly10_sources,1425472630,10,10,True,,user_exit,307.1355127,3071.355127,11536.775632917906,134,5,0.016765540931373835
LOCAL-final-q3-exactly10_sources-741135766,3,exactly10_sources,741135766,10,10,True,,user_exit,293.1850339,2931.850339,10769.251703195487,138,8,0.036607957910746336
LOCAL-final-q3-exactly10_sources-1912954398,3,exactly10_sources,1912954398,10,10,True,,user_exit,263.081707,2630.81707,9634.085354361196,125,7,0.01847566699143499
LOCAL-final-q3-exactly10_sources-1660585880,3,exactly10_sources,1660585880,10,10,True,,user_exit,273.2638713,2732.638713,10028.193556190603,129,7,0.02372516691684723
LOCAL-final-q3-exactly10_sources-184337646,3,exactly10_sources,184337646,10,10,True,,user_exit,289.4376871,2894.376871,10786.884352978714,130,5,0.014942292007617652
LOCAL-final-q3-exactly10_sources-1864677274,3,exactly10_sources,1864677274,10,10,True,,user_exit,288.01383780000003,2880.138378,10710.69189531946,131,7,0.01813691691495478
LOCAL-final-q3-exactly10_sources-901350543,3,exactly10_sources,901350543,10,10,True,,user_exit,315.98765979999996,3159.876598,11724.382989198424,145,10,0.02441645902581513
LOCAL-final-q3-exactly10_sources-2065443913,3,exactly10_sources,2065443913,10,10,True,,user_exit,283.9643491,2839.643491,10423.217452066647,132,3,0.02139983302913606
LOCAL-final-q3-exactly10_sources-107132760,3,exactly10_sources,107132760,10,10,True,,user_exit,279.2298762,2792.298762,9936.493808038334,141,5,0.02287225006148219
LOCAL-final-q3-exactly10_sources-1286352824,3,exactly10_sources,1286352824,10,10,True,,user_exit,329.155256,3291.55256,12627.762809289468,135,5,0.01054074999410659
LOCAL-final-q3-exactly10_sources-1181757361,3,exactly10_sources,1181757361,10,10,True,,user_exit,273.9059166,2739.059166,10145.2958230436,123,1,0.016752792056649923
LOCAL-final-q3-exactly10_sources-1892892112,3,exactly10_sources,1892892112,10,10,True,,user_exit,292.4734945,2924.734945,10678.674725946605,138,4,0.025740957935340703
LOCAL-final-q3-exactly10_sources-1503173587,3,exactly10_sources,1503173587,10,10,True,,user_exit,293.9401371,2939.401371,10677.006854264346,142,8,0.017339832964353263
LOCAL-final-q3-exactly10_sources-652370379,3,exactly10_sources,652370379,10,10,True,,user_exit,260.4648882,2604.648882,9313.244417766115,131,6,0.03107783303130418
LOCAL-final-q3-exactly10_sources-437280008,3,exactly10_sources,437280008,10,10,True,,user_exit,280.9153328,2809.153328,10195.766647037915,137,9,0.024847667082212865
LOCAL-final-q3-exactly10_sources-313632295,3,exactly10_sources,313632295,10,10,True,,user_exit,264.86481,2648.6481,9663.240512407066,126,5,0.02400441700592637
LOCAL-final-q3-exactly10_sources-172270328,3,exactly10_sources,172270328,10,10,True,,user_exit,287.657346,2876.57346,10807.867307788987,127,7,0.02824700006749481
LOCAL-final-q3-exactly10_sources-1232184224,3,exactly10_sources,1232184224,10,10,True,,user_exit,300.6652295,3006.652295,11093.261474363555,138,4,0.025738334050402045
LOCAL-final-q3-exactly10_sources-304852580,3,exactly10_sources,304852580,10,10,True,,user_exit,262.4990727,2624.990727,9439.95361585074,130,6,0.029998291051015258
LOCAL-final-q3-exactly10_sources-479631008,3,exactly10_sources,479631008,10,10,True,,user_exit,286.4983745,2864.983745,10504.918721295991,134,4,0.026919708005152643
LOCAL-final-q3-exactly16_sources-542637487,3,exactly16_sources,542637487,16,16,True,,user_exit,227.3020854375,3636.833367,14474.166830357039,135,12,0.059725417057052255
LOCAL-final-q3-exactly16_sources-379721249,3,exactly16_sources,379721249,16,16,True,,user_exit,212.3717354375,3397.947767,13519.738823880904,127,11,0.031119749997742474
LOCAL-final-q3-exactly16_sources-138718803,3,exactly16_sources,138718803,16,16,True,,user_exit,217.5277315625,3480.443705,13782.218520194154,128,4,0.041930750012397766
LOCAL-final-q3-exactly16_sources-706083910,3,exactly16_sources,706083910,16,16,True,,user_exit,223.1727368125,3570.763789,13963.818946776579,139,7,0.04413683293387294
LOCAL-final-q3-exactly16_sources-1589673444,3,exactly16_sources,1589673444,16,16,True,,user_exit,207.432166125,3318.914658,12989.57328738414,128,5,0.02707345795352012
LOCAL-final-q3-exactly16_sources-1318552240,3,exactly16_sources,1318552240,16,16,True,,user_exit,204.979272875,3279.668366,12373.34182930304,145,11,0.03904762503225356
LOCAL-final-q3-exactly16_sources-1920603491,3,exactly16_sources,1920603491,16,16,True,,user_exit,192.445167625,3079.122682,11715.613408476185,132,8,0.04199433291796595
LOCAL-final-q3-exactly16_sources-660545497,3,exactly16_sources,660545497,16,16,True,,user_exit,193.18688925,3090.990228,11924.951145544966,127,8,0.02721158298663795
LOCAL-final-q3-exactly16_sources-585073781,3,exactly16_sources,585073781,16,16,True,,user_exit,190.0186133125,3040.297813,11601.489065386968,131,11,0.04659874993376434
LOCAL-final-q3-exactly16_sources-1409103709,3,exactly16_sources,1409103709,16,16,True,,user_exit,178.7658866875,2860.254187,10951.270944308413,119,4,0.030928082996979356
LOCAL-final-q3-exactly16_sources-1472757889,3,exactly16_sources,1472757889,16,16,True,,user_exit,195.1653594375,3122.645751,12288.228761572282,119,6,0.04871216602623463
LOCAL-final-q3-exactly16_sources-1822718464,3,exactly16_sources,1822718464,16,16,True,,user_exit,183.57907875,2937.26526,11031.326297939775,129,4,0.0301888749236241
LOCAL-final-q3-exactly16_sources-1345464915,3,exactly16_sources,1345464915,16,16,True,,user_exit,186.4609416875,2983.375067,11526.875329763849,120,2,0.026710540987551212
LOCAL-final-q3-exactly16_sources-1296697544,3,exactly16_sources,1296697544,16,16,True,,user_exit,190.310559375,3044.96895,11899.844750383976,120,8,0.04055849998258054
LOCAL-final-q3-exactly16_sources-1324213427,3,exactly16_sources,1324213427,16,16,True,,user_exit,196.8812950625,3150.100721,12220.503591888506,130,14,0.04741945897694677
LOCAL-final-q3-exactly16_sources-596427591,3,exactly16_sources,596427591,16,16,True,,user_exit,209.337874625,3349.405994,12662.02996313117,152,21,0.03245120798237622
LOCAL-final-q3-exactly16_sources-542945113,3,exactly16_sources,542945113,16,16,True,,user_exit,173.215112125,2771.441794,10352.2089589278,127,10,0.03372625005431473
LOCAL-final-q3-exactly16_sources-767893562,3,exactly16_sources,767893562,16,16,True,,user_exit,171.0675869375,2737.081391,10350.406950418552,119,5,0.02832766599021852
LOCAL-final-q3-exactly16_sources-1077061507,3,exactly16_sources,1077061507,16,16,True,,user_exit,199.0284384375,3184.455015,12422.275076827225,125,6,0.034239792032167315
LOCAL-final-q3-exactly16_sources-497013704,3,exactly16_sources,497013704,16,16,True,,user_exit,199.58183475,3193.309356,12721.546784586091,117,6,0.030662458040751517
LOCAL-final-q3-exactly16_sources-1740675741,3,exactly16_sources,1740675741,16,16,True,,user_exit,187.7857184375,3004.571495,11662.85746786537,121,7,0.03833595896139741
LOCAL-final-q3-exactly16_sources-1274393902,3,exactly16_sources,1274393902,16,16,True,,user_exit,196.9692835625,3151.508537,12532.542688555011,113,1,0.026674500084482133
LOCAL-final-q3-exactly16_sources-1234982061,3,exactly16_sources,1234982061,16,16,True,,user_exit,188.0315869375,3008.505391,11912.526958520612,112,5,0.022505708038806915
LOCAL-final-q3-exactly16_sources-260648872,3,exactly16_sources,260648872,16,16,True,,user_exit,230.46099275,3687.375884,15031.879415875139,125,13,0.03182883397676051
LOCAL-final-q3-exactly16_sources-861686280,3,exactly16_sources,861686280,16,16,True,,user_exit,205.9293215,3294.869144,12884.345724221232,129,8,0.03431954106781632
LOCAL-final-q3-exactly16_sources-1528127779,3,exactly16_sources,1528127779,16,16,True,,user_exit,204.709486125,3275.351778,13111.75888429511,118,7,0.048891999991610646
LOCAL-final-q3-exactly16_sources-2142220311,3,exactly16_sources,2142220311,16,16,True,,user_exit,207.4537245,3319.259592,13231.29794768332,120,5,0.030229082913137972
LOCAL-final-q3-exactly16_sources-547927108,3,exactly16_sources,547927108,16,16,True,,user_exit,203.3179873125,3253.087797,12940.43899133631,121,10,0.038266791962087154
LOCAL-final-q3-exactly16_sources-398370288,3,exactly16_sources,398370288,16,16,True,,user_exit,199.64744725,3194.359156,12281.795772398245,133,9,0.06459624995477498
LOCAL-final-q3-exactly16_sources-1518097813,3,exactly16_sources,1518097813,16,16,True,,user_exit,216.423839,3462.781424,13523.907133868497,136,9,0.06295258307363838
LOCAL-final-q3-exactly16_sources-836635060,3,exactly16_sources,836635060,16,16,True,,user_exit,163.91773725,2622.683796,9848.418977071304,117,6,0.03479379101190716
LOCAL-final-q3-exactly16_sources-523802310,3,exactly16_sources,523802310,16,16,True,,user_exit,223.8170529375,3581.072847,14365.364249682989,128,9,0.04624100006185472
LOCAL-final-q3-exactly16_sources-662106092,3,exactly16_sources,662106092,16,16,True,,user_exit,176.9424315,2831.078904,11110.394518322973,111,9,0.031772625050507486
LOCAL-final-q3-exactly16_sources-1312614476,3,exactly16_sources,1312614476,16,16,True,,user_exit,205.2057933125,3283.292693,13036.463453759014,122,7,0.04523275000974536
LOCAL-final-q3-exactly16_sources-1368975556,3,exactly16_sources,1368975556,16,16,True,,user_exit,191.17701925,3058.832308,11594.161524668309,134,11,0.046418208978138864
LOCAL-final-q3-exactly16_sources-312083342,3,exactly16_sources,312083342,16,16,True,,user_exit,187.8013455625,3004.821529,11564.10763254632,123,5,0.024426541989669204
LOCAL-final-q3-exactly16_sources-2023236244,3,exactly16_sources,2023236244,16,16,True,,user_exit,214.91484775,3438.637564,13273.187818022257,141,10,0.036190500017255545
LOCAL-final-q3-exactly16_sources-1997973752,3,exactly16_sources,1997973752,16,16,True,,user_exit,181.188211625,2899.011386,11275.056926723328,115,5,0.029498040908947587
