case_id,mode,group,seed_cluster,cleared_count,source_count,complete,error,exit_reason,average_clear_time_s,total_virtual_time_s,distance_m,requests,clear_failures,program_runtime_s
LOCAL-final-q3-edge_mixed_min_radius-216561149,3,edge_mixed_min_radius,216561149,16,16,True,,user_exit,231.7967050625,3708.747281,13888.73641728545,163,3,0.010255750035867095
LOCAL-final-q3-edge_mixed_min_radius-1241886667,3,edge_mixed_min_radius,1241886667,11,11,True,,user_exit,289.2596623636364,3181.856286,11684.281439841718,147,3,0.006242583971470594
LOCAL-final-q3-edge_mixed_min_radius-1425472630,3,edge_mixed_min_radius,1425472630,15,15,True,,user_exit,243.43181406666665,3651.477211,13792.386054859682,156,3,0.007526832981966436
LOCAL-final-q3-edge_mixed_min_radius-741135766,3,edge_mixed_min_radius,741135766,12,12,True,,user_exit,287.4110635833333,3448.932763,13034.663815931886,146,1,0.007389458012767136
LOCAL-final-q3-edge_mixed_min_radius-1912954398,3,edge_mixed_min_radius,1912954398,12,12,True,,user_exit,285.8240445,3429.888534,13014.442676364979,143,1,0.004908583010546863
LOCAL-final-q3-edge_mixed_min_radius-1660585880,3,edge_mixed_min_radius,1660585880,15,15,True,,user_exit,235.21688326666666,3528.253249,13196.266232480744,154,1,0.009956707945093513
LOCAL-final-q3-edge_mixed_min_radius-184337646,3,edge_mixed_min_radius,184337646,10,10,True,,user_exit,339.6508122,3396.508122,12657.540615436894,152,5,0.0046747500309720635
LOCAL-final-q3-edge_mixed_min_radius-1864677274,3,edge_mixed_min_radius,1864677274,15,15,True,,user_exit,235.90374293333335,3538.556144,13237.780718233189,157,5,0.009079291019588709
LOCAL-final-q3-edge_mixed_min_radius-901350543,3,edge_mixed_min_radius,901350543,14,14,True,,user_exit,245.08030692857142,3431.124297,12850.621499722709,151,4,0.007824499974958599
LOCAL-final-q3-edge_mixed_min_radius-2065443913,3,edge_mixed_min_radius,2065443913,11,11,True,,user_exit,336.5555534545455,3702.111088,13925.555452768805,162,7,0.00579658302012831
LOCAL-final-q3-edge_mixed_min_radius-107132760,3,edge_mixed_min_radius,107132760,10,10,True,,user_exit,381.9078953,3819.078953,14950.39476816009,145,4,0.004828999983146787
LOCAL-final-q3-edge_mixed_min_radius-1286352824,3,edge_mixed_min_radius,1286352824,13,13,True,,user_exit,278.48504423076923,3620.305575,14151.527889407025,139,4,0.005827249959111214
LOCAL-final-q3-edge_mixed_min_radius-1181757361,3,edge_mixed_min_radius,1181757361,16,16,True,,user_exit,215.7550465,3452.080744,13185.403724583279,143,3,0.012857250054366887
LOCAL-final-q3-edge_mixed_min_radius-1892892112,3,edge_mixed_min_radius,1892892112,13,13,True,,user_exit,282.24639653846157,3669.203155,14001.015781049538,151,3,0.006675291922874749
LOCAL-final-q3-edge_mixed_min_radius-1503173587,3,edge_mixed_min_radius,1503173587,12,12,True,,user_exit,306.163235,3673.95882,14024.794104661161,153,6,0.00793399999383837
LOCAL-final-q3-edge_mixed_min_radius-652370379,3,edge_mixed_min_radius,652370379,11,11,True,,user_exit,308.0818819090909,3388.900701,12749.503509588192,146,2,0.004767125006765127
LOCAL-final-q3-edge_mixed_min_radius-437280008,3,edge_mixed_min_radius,437280008,12,12,True,,user_exit,314.58113108333333,3774.973573,14649.86787223422,148,4,0.006283791968598962
LOCAL-final-q3-edge_mixed_min_radius-313632295,3,edge_mixed_min_radius,313632295,13,13,True,,user_exit,284.4817276153846,3698.262459,14561.312301945638,138,4,0.006533915991894901
LOCAL-final-q3-edge_mixed_min_radius-172270328,3,edge_mixed_min_radius,172270328,16,16,True,,user_exit,216.257864625,3460.125834,13095.629165734466,147,3,0.011054750066250563
LOCAL-final-q3-edge_mixed_min_radius-1232184224,3,edge_mixed_min_radius,1232184224,15,15,True,,user_exit,256.61049859999997,3849.157479,15045.787399692716,148,5,0.00956250005401671
LOCAL-final-q3-edge_mixed_min_radius-304852580,3,edge_mixed_min_radius,304852580,10,10,True,,user_exit,372.43843230000004,3724.384323,14286.92161123509,152,5,0.006612792029045522
LOCAL-final-q3-edge_mixed_min_radius-479631008,3,edge_mixed_min_radius,479631008,15,15,True,,user_exit,247.6493033333333,3714.73955,14328.697746967002,151,8,0.010808250051923096
LOCAL-final-q3-offcenter_cluster-542637487,3,offcenter_cluster,542637487,15,15,True,,user_exit,138.91056566666666,2083.658485,7458.292422962229,105,2,0.006173292058520019
LOCAL-final-q3-offcenter_cluster-379721249,3,offcenter_cluster,379721249,14,14,True,,user_exit,170.86759978571428,2392.146397,7220.731982386247,163,0,0.007468625088222325
LOCAL-final-q3-offcenter_cluster-138718803,3,offcenter_cluster,138718803,13,13,True,,user_exit,169.8578183076923,2208.151638,7545.758171408606,122,1,0.008216625079512596
LOCAL-final-q3-offcenter_cluster-706083910,3,offcenter_cluster,706083910,15,15,True,,user_exit,144.4727878,2167.091817,7340.459087047415,122,0,0.011253041913732886
LOCAL-final-q3-offcenter_cluster-1589673444,3,offcenter_cluster,1589673444,12,12,True,,user_exit,189.56273208333334,2274.752785,7318.763922212265,140,0,0.006166875013150275
LOCAL-final-q3-offcenter_cluster-1318552240,3,offcenter_cluster,1318552240,10,10,True,,user_exit,216.33335699999998,2163.33357,7326.667854641893,121,0,0.005014416994526982
LOCAL-final-q3-offcenter_cluster-1920603491,3,offcenter_cluster,1920603491,15,15,True,,user_exit,143.4910208,2152.365312,7441.826553027864,116,0,0.009504124987870455
LOCAL-final-q3-offcenter_cluster-660545497,3,offcenter_cluster,660545497,12,12,True,,user_exit,194.2618955833333,2331.142747,7400.7137277319,147,1,0.007223792024888098
LOCAL-final-q3-offcenter_cluster-585073781,3,offcenter_cluster,585073781,11,11,True,,user_exit,236.86162445454545,2605.477869,9797.389358123482,113,1,0.004760166979394853
LOCAL-final-q3-offcenter_cluster-1409103709,3,offcenter_cluster,1409103709,11,11,True,,user_exit,195.02697345454544,2145.296708,7346.483543543591,118,1,0.0057550830533728
LOCAL-final-q3-offcenter_cluster-1472757889,3,offcenter_cluster,1472757889,10,10,True,,user_exit,239.70139079999998,2397.013908,8395.069529988541,124,0,0.00550479197409004
LOCAL-final-q3-offcenter_cluster-1822718464,3,offcenter_cluster,1822718464,13,13,True,,user_exit,162.8329222307692,2116.827989,7419.139942714242,112,2,0.006900208070874214
LOCAL-final-q3-offcenter_cluster-1345464915,3,offcenter_cluster,1345464915,15,15,True,,user_exit,139.20477386666667,2088.071608,7480.358042498854,104,0,0.007970666978508234
LOCAL-final-q3-offcenter_cluster-1296697544,3,offcenter_cluster,1296697544,12,12,True,,user_exit,190.32834641666668,2283.940157,7289.7007899711625,143,1,0.007723415968939662
LOCAL-final-q3-offcenter_cluster-1324213427,3,offcenter_cluster,1324213427,12,12,True,,user_exit,174.50017908333334,2094.002149,7345.010735914418,109,0,0.0044018750777468085
LOCAL-final-q3-offcenter_cluster-596427591,3,offcenter_cluster,596427591,13,13,True,,user_exit,164.99241823076923,2144.901437,7379.50718809914,117,1,0.006697916076518595
LOCAL-final-q3-offcenter_cluster-542945113,3,offcenter_cluster,542945113,11,11,True,,user_exit,196.99771963636366,2166.974916,7404.874576416296,119,0,0.005634999950416386
LOCAL-final-q3-offcenter_cluster-767893562,3,offcenter_cluster,767893562,10,10,True,,user_exit,281.6442474,2816.442474,9962.212386904816,142,0,0.004023374989628792
LOCAL-final-q3-offcenter_cluster-1077061507,3,offcenter_cluster,1077061507,12,12,True,,user_exit,236.84495825,2842.139499,9975.697497362204,146,0,0.004488582955673337
LOCAL-final-q3-offcenter_cluster-497013704,3,offcenter_cluster,497013704,16,16,True,,user_exit,53.337408,853.398528,1816.9926346193517,87,1,0.008768083993345499
LOCAL-final-q3-offcenter_cluster-1740675741,3,offcenter_cluster,1740675741,12,12,True,,user_exit,183.92093933333334,2207.051272,7340.256356906933,128,0,0.005625791964121163
LOCAL-final-q3-offcenter_cluster-1274393902,3,offcenter_cluster,1274393902,12,12,True,,user_exit,188.0159765,2256.191718,7315.958585845345,137,0,0.008356999955140054
LOCAL-final-q3-offcenter_cluster-1234982061,3,offcenter_cluster,1234982061,11,11,True,,user_exit,244.81608854545456,2692.976974,9679.884875365595,131,0,0.0038275839760899544
LOCAL-final-q3-offcenter_cluster-260648872,3,offcenter_cluster,260648872,12,12,True,,user_exit,177.3890355,2128.668426,7368.342123911492,114,0,0.006761624943464994
LOCAL-final-q3-offcenter_cluster-861686280,3,offcenter_cluster,861686280,12,12,True,,user_exit,204.4770275,2453.72433,7338.621653943532,169,0,0.007242624997161329
LOCAL-final-q3-offcenter_cluster-1528127779,3,offcenter_cluster,1528127779,13,13,True,,user_exit,163.9209137692308,2130.971879,7539.859399217614,110,2,0.005976959015242755
LOCAL-final-q3-offcenter_cluster-2142220311,3,offcenter_cluster,2142220311,16,16,True,,user_exit,58.658165875,938.530654,2112.653269579698,91,0,0.009225958026945591
LOCAL-final-q3-offcenter_cluster-547927108,3,offcenter_cluster,547927108,15,15,True,,user_exit,146.8890302,2203.335453,7426.677259225726,125,0,0.008500874973833561
LOCAL-final-q3-offcenter_cluster-398370288,3,offcenter_cluster,398370288,15,15,True,,user_exit,138.75730846666664,2081.359627,7466.798140103496,104,1,0.007160541950725019
LOCAL-final-q3-offcenter_cluster-1518097813,3,offcenter_cluster,1518097813,16,16,True,,user_exit,80.574829875,1289.197278,3680.9863973327488,98,2,0.006248207995668054
LOCAL-final-q3-offcenter_cluster-836635060,3,offcenter_cluster,836635060,12,12,True,,user_exit,186.619375,2239.4325,7307.1624983429265,135,1,0.00745958392508328
LOCAL-final-q3-offcenter_cluster-523802310,3,offcenter_cluster,523802310,14,14,True,,user_exit,149.19546385714287,2088.736494,7378.682473828343,108,1,0.0065068339463323355
LOCAL-final-q3-offcenter_cluster-662106092,3,offcenter_cluster,662106092,11,11,True,,user_exit,194.01180618181817,2134.129868,7240.649345430962,119,0,0.005215000011958182
LOCAL-final-q3-offcenter_cluster-1312614476,3,offcenter_cluster,1312614476,16,16,True,,user_exit,55.837771375,893.404342,2032.0217054180266,86,0,0.006982958992011845
LOCAL-final-q3-offcenter_cluster-1368975556,3,offcenter_cluster,1368975556,10,10,True,,user_exit,291.3736926,2913.736926,9808.684643315559,164,1,0.0030383749399334192
LOCAL-final-q3-offcenter_cluster-312083342,3,offcenter_cluster,312083342,15,15,True,,user_exit,138.28498753333332,2074.274813,7501.374058590711,101,0,0.006549790967255831
LOCAL-final-q3-offcenter_cluster-2023236244,3,offcenter_cluster,2023236244,16,16,True,,user_exit,51.909099625,830.545594,1762.727971146731,85,1,0.005859875003807247
LOCAL-final-q3-offcenter_cluster-1997973752,3,offcenter_cluster,1997973752,10,10,True,,user_exit,283.9989624,2839.989624,9779.948134137125,152,0,0.0036230830010026693
LOCAL-final-q3-offcenter_cluster-1748709290,3,offcenter_cluster,1748709290,13,13,True,,user_exit,211.8152013076923,2753.597617,9662.988092366955,142,0,0.004154499969445169
LOCAL-final-q3-offcenter_cluster-1956250307,3,offcenter_cluster,1956250307,16,16,True,,user_exit,56.362583875,901.801342,2004.0067104509492,90,3,0.009367375052534044
LOCAL-final-q3-offcenter_cluster-453340213,3,offcenter_cluster,453340213,13,13,True,,user_exit,162.38215169230767,2110.967972,7314.8398699254485,113,0,0.00662537501193583
LOCAL-final-q3-offcenter_cluster-1021894739,3,offcenter_cluster,1021894739,11,11,True,,user_exit,219.20470772727273,2411.251785,7406.258927575042,160,1,0.006839250097982585
LOCAL-final-q3-offcenter_cluster-1289676171,3,offcenter_cluster,1289676171,16,16,True,,user_exit,165.072118375,2641.153894,8695.769469944667,156,0,0.007317167008295655
LOCAL-final-q3-offcenter_cluster-1310090657,3,offcenter_cluster,1310090657,11,11,True,,user_exit,191.2902556363636,2104.192812,7240.964058205142,114,0,0.004575083963572979
LOCAL-final-q3-offcenter_cluster-1371284377,3,offcenter_cluster,1371284377,12,12,True,,user_exit,177.64987716666667,2131.798526,7298.992631402361,117,0,0.006638499908149242
LOCAL-final-q3-offcenter_cluster-291895626,3,offcenter_cluster,291895626,13,13,True,,user_exit,198.29314153846155,2577.81084,9569.05420598639,116,0,0.006591375102289021
LOCAL-final-q3-offcenter_cluster-1937660034,3,offcenter_cluster,1937660034,15,15,True,,user_exit,142.68989353333333,2140.348403,7311.74202126996,119,1,0.010463499929755926
LOCAL-final-q3-offcenter_cluster-1751159828,3,offcenter_cluster,1751159828,15,15,True,,user_exit,138.08020313333333,2071.203047,7516.015237406122,100,0,0.007150665973313153
LOCAL-final-q3-offcenter_cluster-217989136,3,offcenter_cluster,217989136,10,10,True,,user_exit,216.3161637,2163.161637,7350.808182439157,120,0,0.004661249928176403
LOCAL-final-q3-offcenter_cluster-776566696,3,offcenter_cluster,776566696,13,13,True,,user_exit,178.27305669230768,2317.549737,7347.748682025271,147,1,0.007558375014923513
LOCAL-final-q3-offcenter_cluster-1905196333,3,offcenter_cluster,1905196333,14,14,True,,user_exit,149.29589,2090.14246,7395.712290431817,107,0,0.006420915946364403
LOCAL-final-q3-offcenter_cluster-2089914180,3,offcenter_cluster,2089914180,13,13,True,,user_exit,164.2165079230769,2134.814603,7404.073011638547,114,0,0.007503875065594912
LOCAL-final-q3-offcenter_cluster-1727381501,3,offcenter_cluster,1727381501,11,11,True,,user_exit,255.96754436363636,2815.642988,9603.214951487043,154,0,0.005362041061744094
LOCAL-final-q3-offcenter_cluster-577352776,3,offcenter_cluster,577352776,16,16,True,,user_exit,66.656437375,1066.502998,2557.5149883338986,98,1,0.008004708914086223
LOCAL-final-q3-offcenter_cluster-113672572,3,offcenter_cluster,113672572,16,16,True,,user_exit,48.4877115625,775.803385,1699.016927679545,78,1,0.005634624976664782
LOCAL-final-q3-offcenter_cluster-944028935,3,offcenter_cluster,944028935,11,11,True,,user_exit,252.09543227272727,2773.049755,9750.248791940505,142,0,0.004477916983887553
LOCAL-final-q3-offcenter_cluster-1637087785,3,offcenter_cluster,1637087785,13,13,True,,user_exit,162.10490123076923,2107.363716,7421.818583648564,109,0,0.006782082957215607
LOCAL-final-q3-offcenter_cluster-2085534289,3,offcenter_cluster,2085534289,10,10,True,,user_exit,221.67492950000002,2216.749295,7603.7464756363115,121,1,0.004173915949650109
LOCAL-final-q3-offcenter_cluster-1662839802,3,offcenter_cluster,1662839802,13,13,True,,user_exit,163.12163207692308,2120.581217,7317.9060869882105,115,1,0.007893415982834995
LOCAL-final-q3-offcenter_cluster-1207098925,3,offcenter_cluster,1207098925,10,10,True,,user_exit,266.4948495,2664.948495,9564.742486810288,131,2,0.006259832996875048
LOCAL-final-q3-offcenter_cluster-1015728973,3,offcenter_cluster,1015728973,13,13,True,,user_exit,216.95614184615383,2820.429844,10142.14921995965,138,2,0.005175250000320375
LOCAL-final-q3-offcenter_cluster-332451610,3,offcenter_cluster,332451610,12,12,True,,user_exit,194.53673991666668,2334.440879,7247.2043936009795,153,1,0.007556500029750168
LOCAL-final-q3-offcenter_cluster-469013028,3,offcenter_cluster,469013028,10,10,True,,user_exit,214.00942020000002,2140.094202,7435.471011490659,114,1,0.0036355829797685146
LOCAL-final-q3-offcenter_cluster-1493029357,3,offcenter_cluster,1493029357,11,11,True,,user_exit,201.56892945454547,2217.258224,7521.291117637942,124,1,0.006129832938313484
LOCAL-final-q3-offcenter_cluster-1273554888,3,offcenter_cluster,1273554888,13,13,True,,user_exit,226.34873084615384,2942.533501,9832.667514606057,168,0,0.0038069579750299454
LOCAL-final-q3-offcenter_cluster-1170258171,3,offcenter_cluster,1170258171,13,13,True,,user_exit,189.73905830769232,2466.607758,7373.038794057439,172,3,0.009218708029948175
LOCAL-final-q3-offcenter_cluster-1449067405,3,offcenter_cluster,1449067405,14,14,True,,user_exit,191.83357192857144,2685.670007,9658.350051107547,131,0,0.006355375051498413
LOCAL-final-q3-offcenter_cluster-830379720,3,offcenter_cluster,830379720,11,11,True,,user_exit,217.43956618181818,2391.835228,7299.176145526253,160,0,0.0060185829643160105
LOCAL-final-q3-offcenter_cluster-651432356,3,offcenter_cluster,651432356,10,10,True,,user_exit,215.24120870000002,2152.412087,7272.060438568093,121,0,0.005827167071402073
LOCAL-final-q3-offcenter_cluster-839760796,3,offcenter_cluster,839760796,12,12,True,,user_exit,181.90776241666666,2182.893149,7279.465739727804,126,0,0.005637874943204224
LOCAL-final-q3-offcenter_cluster-609539424,3,offcenter_cluster,609539424,13,13,True,,user_exit,223.54712723076923,2906.112654,10160.563271997977,152,2,0.005747916060499847
LOCAL-final-q3-offcenter_cluster-592219885,3,offcenter_cluster,592219885,10,10,True,,user_exit,266.8250776,2668.250776,9506.253887810319,133,1,0.005013624904677272
LOCAL-final-q3-offcenter_cluster-111580228,3,offcenter_cluster,111580228,16,16,True,,user_exit,64.1320173125,1026.112277,2530.5613797079254,92,1,0.0079831249313429
LOCAL-final-q3-offcenter_cluster-2091049286,3,offcenter_cluster,2091049286,11,11,True,,user_exit,239.4586572727273,2634.04523,9835.22615856953,116,0,0.005014375085011125
LOCAL-final-q3-offcenter_cluster-386139834,3,offcenter_cluster,386139834,13,13,True,,user_exit,161.6282296923077,2101.166986,7390.834939642411,109,0,0.005390041973441839
LOCAL-final-q3-offcenter_cluster-1331042499,3,offcenter_cluster,1331042499,16,16,True,,user_exit,51.010085625,816.16137,1855.806853514479,79,0,0.005566334002651274
LOCAL-final-q3-offcenter_cluster-664088901,3,offcenter_cluster,664088901,14,14,True,,user_exit,149.56584964285713,2093.921895,7429.609471417702,107,1,0.007471208926290274
LOCAL-final-q3-offcenter_cluster-452356889,3,offcenter_cluster,452356889,12,12,True,,user_exit,177.31065933333332,2127.727912,7398.639558997742,113,0,0.0061428340850397944
LOCAL-final-q3-offcenter_cluster-216561149,3,offcenter_cluster,216561149,16,16,True,,user_exit,187.479404,2999.670464,9908.352328314495,176,1,0.005573042086325586
LOCAL-final-q3-offcenter_cluster-1241886667,3,offcenter_cluster,1241886667,11,11,True,,user_exit,258.890129,2847.791419,9673.95710141421,157,0,0.004682083032093942
LOCAL-final-q3-offcenter_cluster-1425472630,3,offcenter_cluster,1425472630,15,15,True,,user_exit,166.79334386666667,2501.900158,7344.50078616366,178,1,0.009241459076292813
LOCAL-final-q3-offcenter_cluster-741135766,3,offcenter_cluster,741135766,12,12,True,,user_exit,240.16829691666666,2882.019563,9880.097822052016,156,0,0.004205666948109865
LOCAL-final-q3-offcenter_cluster-1912954398,3,offcenter_cluster,1912954398,12,12,True,,user_exit,176.11728091666666,2113.407371,7382.03685135118,111,0,0.005416041938588023
LOCAL-final-q3-offcenter_cluster-1660585880,3,offcenter_cluster,1660585880,15,15,True,,user_exit,139.78407713333334,2096.761157,7448.805784202061,107,1,0.00789850007276982
LOCAL-final-q3-offcenter_cluster-184337646,3,offcenter_cluster,184337646,10,10,True,,user_exit,228.72509449999998,2287.250945,7281.254738769483,144,2,0.005860333098098636
LOCAL-final-q3-offcenter_cluster-1864677274,3,offcenter_cluster,1864677274,15,15,True,,user_exit,139.02373386666667,2085.356008,7376.780032123303,107,0,0.007513375021517277
LOCAL-final-q3-offcenter_cluster-901350543,3,offcenter_cluster,901350543,14,14,True,,user_exit,151.0892765,2115.249871,7376.249343196437,112,0,0.007795582991093397
LOCAL-final-q3-offcenter_cluster-2065443913,3,offcenter_cluster,2065443913,11,11,True,,user_exit,244.756453,2692.320983,9676.604922710165,131,0,0.004122875048778951
LOCAL-final-q3-offcenter_cluster-107132760,3,offcenter_cluster,107132760,10,10,True,,user_exit,217.87011109999997,2178.701111,7463.505550955579,119,0,0.004582624998874962
LOCAL-final-q3-offcenter_cluster-1286352824,3,offcenter_cluster,1286352824,13,13,True,,user_exit,160.84668215384616,2091.006868,7305.03433837045,110,0,0.0061138750752434134
LOCAL-final-q3-offcenter_cluster-1181757361,3,offcenter_cluster,1181757361,16,16,True,,user_exit,80.7961174375,1292.737879,3238.689397926586,113,1,0.008462624973617494
LOCAL-final-q3-offcenter_cluster-1892892112,3,offcenter_cluster,1892892112,13,13,True,,user_exit,192.25536561538462,2499.319753,7471.598766796084,174,3,0.00831437495071441
LOCAL-final-q3-offcenter_cluster-1503173587,3,offcenter_cluster,1503173587,12,12,True,,user_exit,198.421198,2381.054376,7335.271884564021,158,2,0.007900041993707418
LOCAL-final-q3-offcenter_cluster-652370379,3,offcenter_cluster,652370379,11,11,True,,user_exit,192.81320627272726,2120.945269,7254.726339237466,117,1,0.004843916976824403
LOCAL-final-q3-offcenter_cluster-437280008,3,offcenter_cluster,437280008,12,12,True,,user_exit,237.53919016666669,2850.470282,9757.351417440017,155,0,0.006045541958883405
LOCAL-final-q3-offcenter_cluster-313632295,3,offcenter_cluster,313632295,13,13,True,,user_exit,193.5815960769231,2516.560749,9617.803749688632,104,0,0.005706707946956158
LOCAL-final-q3-offcenter_cluster-172270328,3,offcenter_cluster,172270328,16,16,True,,user_exit,53.1947745625,851.116393,1685.581970583307,91,1,0.008296541986055672
LOCAL-final-q3-offcenter_cluster-1232184224,3,offcenter_cluster,1232184224,15,15,True,,user_exit,139.12838126666665,2086.925719,7369.628592150739,108,1,0.007506040972657502
LOCAL-final-q3-offcenter_cluster-304852580,3,offcenter_cluster,304852580,10,10,True,,user_exit,276.3035629,2763.035629,9575.178149692649,146,0,0.0049386250320822
LOCAL-final-q3-offcenter_cluster-479631008,3,offcenter_cluster,479631008,15,15,True,,user_exit,193.47167919999998,2902.075188,10070.375945942264,154,1,0.006868458003737032
LOCAL-final-q3-origin_cluster-542637487,3,origin_cluster,542637487,15,15,True,,user_exit,134.6813096,2020.219644,7806.098215750002,82,0,0.007005166029557586
LOCAL-final-q3-origin_cluster-379721249,3,origin_cluster,379721249,14,14,True,,user_exit,146.63622607142858,2052.907165,7709.535822306252,91,1,0.006657292018644512
LOCAL-final-q3-origin_cluster-138718803,3,origin_cluster,138718803,13,13,True,,user_exit,163.8634669230769,2130.22507,7821.1253351654705,100,1,0.006717790965922177
LOCAL-final-q3-origin_cluster-706083910,3,origin_cluster,706083910,15,15,True,,user_exit,146.6971941333333,2200.457912,8707.289558355327,82,0,0.007842375081963837
LOCAL-final-q3-origin_cluster-1589673444,3,origin_cluster,1589673444,12,12,True,,user_exit,178.79719733333332,2145.566368,7877.831837658192,101,2,0.005791625007987022
LOCAL-final-q3-origin_cluster-1318552240,3,origin_cluster,1318552240,10,10,True,,user_exit,215.8683775,2158.683775,7828.418871840835,104,1,0.004556500003673136
LOCAL-final-q3-origin_cluster-1920603491,3,origin_cluster,1920603491,15,15,True,,user_exit,134.36220093333333,2015.433014,7782.165060174835,82,0,0.00753845798317343
LOCAL-final-q3-origin_cluster-660545497,3,origin_cluster,660545497,12,12,True,,user_exit,176.84158358333332,2122.099003,7895.495011292909,96,1,0.005092000006698072
LOCAL-final-q3-origin_cluster-585073781,3,origin_cluster,585073781,11,11,True,,user_exit,192.30490945454542,2115.354004,7781.770014728341,98,0,0.004152084002271295
LOCAL-final-q3-origin_cluster-1409103709,3,origin_cluster,1409103709,11,11,True,,user_exit,194.56673763636363,2140.234114,7771.170569419866,103,1,0.004854207974858582
LOCAL-final-q3-origin_cluster-1472757889,3,origin_cluster,1472757889,10,10,True,,user_exit,220.82368430000002,2208.236843,7956.18421445515,108,1,0.004630459006875753
LOCAL-final-q3-origin_cluster-1822718464,3,origin_cluster,1822718464,13,13,True,,user_exit,164.5226216923077,2138.794082,8038.9704069107265,95,2,0.006125667016021907
LOCAL-final-q3-origin_cluster-1345464915,3,origin_cluster,1345464915,15,15,True,,user_exit,137.83613693333334,2067.542054,7952.710272426235,85,0,0.007930417079478502
LOCAL-final-q3-origin_cluster-1296697544,3,origin_cluster,1296697544,12,12,True,,user_exit,194.30497058333333,2331.659647,8658.29823992484,106,1,0.007354417000897229
LOCAL-final-q3-origin_cluster-1324213427,3,origin_cluster,1324213427,12,12,True,,user_exit,192.41755808333335,2309.010697,8675.053483370979,101,0,0.005915791029110551
LOCAL-final-q3-origin_cluster-596427591,3,origin_cluster,596427591,13,13,True,,user_exit,160.4787896153846,2086.224265,7841.12131391969,92,1,0.00581058394163847
LOCAL-final-q3-origin_cluster-542945113,3,origin_cluster,542945113,11,11,True,,user_exit,191.50824836363637,2106.590732,7737.953656968522,98,0,0.004163124947808683
LOCAL-final-q3-origin_cluster-767893562,3,origin_cluster,767893562,10,10,True,,user_exit,215.55221790000002,2155.522179,7737.610891540602,106,0,0.004441041965037584
LOCAL-final-q3-origin_cluster-1077061507,3,origin_cluster,1077061507,12,12,True,,user_exit,175.68224166666667,2108.1869,7795.934504160039,97,1,0.00580945797264576
LOCAL-final-q3-origin_cluster-497013704,3,origin_cluster,497013704,16,16,True,,user_exit,35.7687433125,572.299893,1146.4994726905093,63,2,0.006701459060423076
LOCAL-final-q3-origin_cluster-1740675741,3,origin_cluster,1740675741,12,12,True,,user_exit,174.641621,2095.699452,7808.497266404896,94,0,0.005635709036141634
LOCAL-final-q3-origin_cluster-1274393902,3,origin_cluster,1274393902,12,12,True,,user_exit,174.98654008333332,2099.838481,7829.192412618584,94,0,0.005220332997851074
LOCAL-final-q3-origin_cluster-1234982061,3,origin_cluster,1234982061,11,11,True,,user_exit,192.98088018181818,2122.789682,7788.948405143461,99,0,0.0045744170201942325
LOCAL-final-q3-origin_cluster-260648872,3,origin_cluster,260648872,12,12,True,,user_exit,175.48803033333334,2105.856364,7799.281813374677,96,0,0.005374458036385477
LOCAL-final-q3-origin_cluster-861686280,3,origin_cluster,861686280,12,12,True,,user_exit,174.32717983333336,2091.926158,7789.6307909460365,94,0,0.005477625061757863
LOCAL-final-q3-origin_cluster-1528127779,3,origin_cluster,1528127779,13,13,True,,user_exit,175.31505661538463,2279.095736,8710.478673592113,95,0,0.006252375082112849
LOCAL-final-q3-origin_cluster-2142220311,3,origin_cluster,2142220311,16,16,True,,user_exit,33.0638441875,529.021507,1080.10753953373,57,0,0.005792208015918732
LOCAL-final-q3-origin_cluster-547927108,3,origin_cluster,547927108,15,15,True,,user_exit,136.58405726666666,2048.760859,7798.804299862641,87,0,0.007507125032134354
LOCAL-final-q3-origin_cluster-398370288,3,origin_cluster,398370288,15,15,True,,user_exit,136.52444946666665,2047.866742,7824.333708221995,86,0,0.006957625038921833
LOCAL-final-q3-origin_cluster-1518097813,3,origin_cluster,1518097813,16,16,True,,user_exit,33.8272395625,541.235833,1041.179168121952,61,1,0.006241958006285131
LOCAL-final-q3-origin_cluster-836635060,3,origin_cluster,836635060,12,12,True,,user_exit,193.01145499999998,2316.13746,8790.687292826293,99,1,0.005563916056416929
LOCAL-final-q3-origin_cluster-523802310,3,origin_cluster,523802310,14,14,True,,user_exit,148.96839671428572,2085.557554,7917.78777219282,90,2,0.006929042050614953
LOCAL-final-q3-origin_cluster-662106092,3,origin_cluster,662106092,11,11,True,,user_exit,193.47241763636364,2128.196594,7710.982966424823,103,1,0.004797041998244822
LOCAL-final-q3-origin_cluster-1312614476,3,origin_cluster,1312614476,16,16,True,,user_exit,35.400652,566.410432,1132.0521618409746,62,1,0.006182582932524383
LOCAL-final-q3-origin_cluster-1368975556,3,origin_cluster,1368975556,10,10,True,,user_exit,214.14598919999997,2141.459892,7727.299465560935,104,0,0.004046333022415638
LOCAL-final-q3-origin_cluster-312083342,3,origin_cluster,312083342,15,15,True,,user_exit,136.0711806,2041.067709,7850.338542949596,84,0,0.006884832982905209
LOCAL-final-q3-origin_cluster-2023236244,3,origin_cluster,2023236244,16,16,True,,user_exit,34.2835689375,548.537103,1177.6855075225062,58,2,0.0055987079394981265
LOCAL-final-q3-origin_cluster-1997973752,3,origin_cluster,1997973752,10,10,True,,user_exit,215.6669749,2156.669749,7773.348739148274,105,0,0.004268374992534518
LOCAL-final-q3-origin_cluster-1748709290,3,origin_cluster,1748709290,13,13,True,,user_exit,165.46806938461538,2151.084902,7950.424508237336,99,1,0.007108250050805509
